txn_id,scheme_code,txn_date,txn_type,amount,units,nav,investor_id,state,kyc_status,folio_no
TXN100688,121016,2023-09-25,SIP,25000.0,174.2766,71.6801,INV5637,West Bengal,KYC_VERIFIED,FOLIO743176
TXN100689,121007,2023-07-25,Lumpsum,5000.0,194.7154,238.1839,INV2145,Gujarat,KYC_VERIFIED,FOLIO308818
TXN100690,121010,2022-12-20,Redemption,1000.0,37.4255,476.5548,INV5026,Maharashtra,KYC_VERIFIED,FOLIO104503
TXN100691,121007,2023-03-02,Lumpsum,25000.0,111.7436,351.0186,INV2637,West Bengal,KYC_VERIFIED,FOLIO487569
TXN100692,120712,2024-01-29,SIP,10000.0,115.986,409.9895,INV6020,Maharashtra,KYC_VERIFIED,FOLIO210113
TXN100693,120841,2020-02-27,Lumpsum,1000.0,1.7383,160.4369,INV9540,Gujarat,KYC_VERIFIED,FOLIO238924
TXN100694,121001,2024-03-21,Lumpsum,2000.0,167.5999,225.7159,INV6645,Kerala,KYC_VERIFIED,FOLIO814006
TXN100695,120594,2021-01-26,Lumpsum,5000.0,98.5886,106.0419,INV2732,Tamil Nadu,KYC_REJECTED,FOLIO447815
TXN100696,125497,2023-10-30,Lumpsum,5000.0,187.1602,186.2547,INV1257,Karnataka,KYC_VERIFIED,FOLIO136176
TXN100697,125497,2022-06-16,Lumpsum,25000.0,57.5917,184.1948,INV1196,Telangana,KYC_VERIFIED,FOLIO386675
TXN100698,119092,2020-07-16,Redemption,500.0,155.1677,233.8887,INV2532,Karnataka,KYC_VERIFIED,FOLIO606674
TXN100699,119386,2023-04-25,Lumpsum,2000.0,21.1096,490.1624,INV5152,Karnataka,KYC_VERIFIED,FOLIO341871
TXN100700,121010,2023-07-19,SIP,2000.0,17.4169,194.5048,INV4147,West Bengal,KYC_VERIFIED,FOLIO244129
TXN100701,119203,2022-11-28,Lumpsum,5000.0,143.7798,24.7813,INV5914,Gujarat,KYC_VERIFIED,FOLIO906153
TXN100702,121010,2021-08-18,SIP,5000.0,192.0061,179.3808,INV9397,Tamil Nadu,KYC_PENDING,FOLIO535118
TXN100703,121013,2020-06-10,SIP,500.0,84.6705,475.8285,INV4686,Rajasthan,KYC_VERIFIED,FOLIO162062
TXN100704,120712,2023-01-03,Redemption,50000.0,112.1227,147.4646,INV7789,Telangana,KYC_REJECTED,FOLIO365813
TXN100705,121017,2020-02-04,Lumpsum,2000.0,151.2092,303.1133,INV4116,Karnataka,KYC_VERIFIED,FOLIO110451
TXN100706,119092,2020-06-04,Lumpsum,1000.0,61.677,483.9278,INV6751,Rajasthan,KYC_VERIFIED,FOLIO544347
TXN100707,121005,2024-09-11,Redemption,1000.0,176.9017,41.9545,INV7785,Delhi,KYC_VERIFIED,FOLIO981938
TXN100708,119203,2023-08-30,SIP,50000.0,150.5921,83.8868,INV8213,Tamil Nadu,KYC_VERIFIED,FOLIO229077
TXN100709,120841,2024-06-03,SIP,10000.0,112.8603,47.5831,INV1482,Uttar Pradesh,KYC_VERIFIED,FOLIO482555
TXN100710,121018,2020-01-28,Lumpsum,10000.0,151.6796,272.9683,INV3951,Gujarat,KYC_VERIFIED,FOLIO652702
TXN100711,121002,2023-12-01,Redemption,2000.0,167.6734,190.5249,INV8215,Karnataka,KYC_VERIFIED,FOLIO473930
TXN100712,120841,2022-09-22,SIP,10000.0,15.9598,56.7307,INV7523,West Bengal,KYC_VERIFIED,FOLIO861615
TXN100713,118551,2024-01-30,Lumpsum,500.0,156.5606,418.6766,INV7842,West Bengal,KYC_VERIFIED,FOLIO329039
TXN100714,119551,2020-08-04,Lumpsum,2000.0,8.1306,378.2289,INV2174,Uttar Pradesh,KYC_VERIFIED,FOLIO910727
TXN100715,120712,2021-12-21,SIP,10000.0,193.9182,108.3201,INV7682,Karnataka,KYC_PENDING,FOLIO322051
TXN100716,119386,2020-06-25,SIP,25000.0,27.5348,237.5906,INV1994,West Bengal,KYC_VERIFIED,FOLIO957639
TXN100717,119092,2022-04-06,Lumpsum,500.0,158.9064,469.2825,INV8654,Karnataka,KYC_VERIFIED,FOLIO885001
TXN100718,121011,2022-11-24,Redemption,25000.0,195.0912,322.2864,INV6243,Tamil Nadu,KYC_VERIFIED,FOLIO653717
TXN100719,121012,2022-04-04,Lumpsum,1000.0,194.0469,141.4617,INV2892,Kerala,KYC_PENDING,FOLIO471522
TXN100720,118989,2024-10-23,SIP,5000.0,190.068,422.7853,INV9241,Uttar Pradesh,KYC_PENDING,FOLIO794129
TXN100721,118712,2024-05-27,SIP,500.0,15.8192,128.7751,INV2481,Tamil Nadu,KYC_VERIFIED,FOLIO149764
TXN100722,121011,2022-12-12,Lumpsum,500.0,63.8328,119.8266,INV9970,Maharashtra,KYC_VERIFIED,FOLIO705800
TXN100723,121016,2022-04-05,SIP,5000.0,196.6206,368.3248,INV7157,Karnataka,KYC_VERIFIED,FOLIO142392
TXN100724,125497,2023-03-09,SIP,10000.0,166.6871,87.8291,INV4388,Kerala,KYC_VERIFIED,FOLIO954286
TXN100725,121017,2020-07-10,Redemption,50000.0,70.8527,118.3715,INV2682,Rajasthan,KYC_PENDING,FOLIO337802
TXN100726,119551,2021-11-19,Redemption,1000.0,73.5439,312.4562,INV1343,Tamil Nadu,KYC_VERIFIED,FOLIO470133
TXN100727,121015,2021-07-12,Lumpsum,25000.0,10.3817,328.9107,INV9426,Kerala,KYC_VERIFIED,FOLIO698717
TXN100728,118989,2023-05-01,SIP,2000.0,76.972,439.965,INV9164,Kerala,KYC_VERIFIED,FOLIO463696
TXN100729,121008,2020-11-12,SIP,50000.0,30.7566,320.9814,INV1314,Karnataka,KYC_VERIFIED,FOLIO753792
TXN100730,118989,2024-10-03,Lumpsum,25000.0,33.162,111.8894,INV5795,West Bengal,KYC_VERIFIED,FOLIO273955
TXN100731,125497,2024-09-30,SIP,25000.0,105.1995,330.1262,INV4672,Maharashtra,KYC_PENDING,FOLIO786825
TXN100732,119775,2024-03-12,Lumpsum,2000.0,107.4041,115.8008,INV6851,Kerala,KYC_VERIFIED,FOLIO376127
TXN100733,118825,2023-12-22,SIP,5000.0,199.3483,46.6082,INV5390,Uttar Pradesh,KYC_PENDING,FOLIO401924
TXN100734,120333,2022-04-21,SIP,2000.0,121.3696,335.6018,INV3245,Maharashtra,KYC_VERIFIED,FOLIO191938
TXN100735,118551,2022-02-02,Lumpsum,5000.0,67.607,368.3966,INV4445,Gujarat,KYC_VERIFIED,FOLIO639040
TXN100736,121013,2020-12-31,Lumpsum,2000.0,36.9163,476.5515,INV5245,Karnataka,KYC_PENDING,FOLIO985903
TXN100737,121005,2024-05-01,Lumpsum,2000.0,160.993,298.7545,INV8996,Kerala,KYC_VERIFIED,FOLIO340294
TXN100738,121010,2020-01-09,Redemption,2000.0,171.7348,294.4627,INV7498,Tamil Nadu,KYC_PENDING,FOLIO254956
TXN100739,125497,2022-11-22,Lumpsum,10000.0,30.1289,40.8231,INV7834,Kerala,KYC_VERIFIED,FOLIO956110
TXN100740,121016,2024-11-13,SIP,2000.0,71.3474,328.5216,INV8944,Gujarat,KYC_VERIFIED,FOLIO819762
TXN100741,121006,2020-03-16,Lumpsum,2000.0,165.1032,262.1733,INV1309,Rajasthan,KYC_VERIFIED,FOLIO718015
TXN100742,121009,2023-01-26,Lumpsum,1000.0,186.9975,229.3841,INV6134,Kerala,KYC_VERIFIED,FOLIO631810
TXN100743,121009,2022-11-25,Redemption,10000.0,63.7272,335.7802,INV1203,Delhi,KYC_VERIFIED,FOLIO397587
TXN100744,121016,2022-08-03,SIP,1000.0,61.9379,255.9374,INV7693,Karnataka,KYC_VERIFIED,FOLIO673589
TXN100745,119775,2024-08-13,Redemption,50000.0,48.5683,362.7136,INV9397,Maharashtra,KYC_VERIFIED,FOLIO270440
TXN100746,118890,2020-09-08,Lumpsum,25000.0,148.7593,343.556,INV3653,Maharashtra,KYC_VERIFIED,FOLIO235765
TXN100747,118890,2022-09-01,SIP,25000.0,126.7024,411.3221,INV2801,Telangana,KYC_VERIFIED,FOLIO299238
TXN100748,119386,2022-11-15,Lumpsum,10000.0,117.646,348.9188,INV5512,Kerala,KYC_VERIFIED,FOLIO600016
TXN100749,118632,2020-10-01,Redemption,2000.0,182.7478,116.309,INV3764,Karnataka,KYC_VERIFIED,FOLIO722807
TXN100750,120594,2023-07-11,Redemption,50000.0,97.4852,451.7404,INV7405,West Bengal,KYC_VERIFIED,FOLIO890332
TXN100751,120594,2024-10-21,SIP,2000.0,47.5445,338.42,INV7733,West Bengal,KYC_VERIFIED,FOLIO349920
TXN100752,119203,2021-01-13,Lumpsum,500.0,74.1466,462.8676,INV3132,Maharashtra,KYC_VERIFIED,FOLIO851407
TXN100753,120841,2022-05-23,Lumpsum,500.0,92.9969,315.6507,INV3936,Telangana,KYC_VERIFIED,FOLIO521601
TXN100754,121017,2022-09-01,Lumpsum,500.0,180.6867,119.1863,INV1740,Karnataka,KYC_VERIFIED,FOLIO930985
TXN100755,118712,2022-01-21,SIP,5000.0,112.9949,423.4977,INV9510,Uttar Pradesh,KYC_VERIFIED,FOLIO626544
TXN100756,121014,2023-10-06,Redemption,25000.0,49.4074,415.6857,INV4757,Tamil Nadu,KYC_VERIFIED,FOLIO658056
TXN100757,118551,2023-04-25,SIP,50000.0,40.3669,202.2966,INV6871,Delhi,KYC_VERIFIED,FOLIO135931
TXN100758,120178,2022-01-27,SIP,5000.0,162.3721,478.0742,INV3279,Delhi,KYC_VERIFIED,FOLIO301573
TXN100759,120841,2020-08-27,SIP,10000.0,96.9578,298.4685,INV3572,Telangana,KYC_VERIFIED,FOLIO813803
TXN100760,121001,2021-06-23,Lumpsum,25000.0,126.5119,28.8191,INV9386,Maharashtra,KYC_PENDING,FOLIO798368
TXN100761,121006,2022-10-13,SIP,10000.0,71.8528,256.0312,INV5691,Telangana,KYC_PENDING,FOLIO986771
TXN100762,119092,2022-07-22,SIP,2000.0,78.7926,388.9319,INV4361,Telangana,KYC_VERIFIED,FOLIO107737
TXN100763,119092,2022-09-06,Redemption,10000.0,102.3425,397.4552,INV4437,Gujarat,KYC_VERIFIED,FOLIO666712
TXN100764,121006,2024-07-01,Redemption,25000.0,182.7957,364.4041,INV3730,West Bengal,KYC_VERIFIED,FOLIO277189
TXN100765,120333,2021-04-06,SIP,5000.0,44.267,65.5159,INV7421,Delhi,KYC_VERIFIED,FOLIO614195
TXN100766,118551,2024-09-12,SIP,2000.0,49.8858,299.4686,INV3246,Tamil Nadu,KYC_VERIFIED,FOLIO353933
TXN100767,121010,2022-05-09,Lumpsum,1000.0,148.5022,337.1197,INV9933,Rajasthan,KYC_VERIFIED,FOLIO882479
TXN100768,118551,2022-05-18,Redemption,25000.0,87.3581,335.9889,INV9630,Maharashtra,KYC_PENDING,FOLIO498114
TXN100769,121015,2021-04-28,SIP,5000.0,99.2368,367.0375,INV8408,Telangana,KYC_VERIFIED,FOLIO384800
TXN100770,121010,2024-10-01,Redemption,50000.0,174.2172,169.1683,INV2399,West Bengal,KYC_VERIFIED,FOLIO199286
TXN100771,121003,2022-06-22,SIP,2000.0,133.0418,309.8141,INV1392,Karnataka,KYC_VERIFIED,FOLIO210294
TXN100772,121016,2023-09-08,SIP,50000.0,5.3755,456.9235,INV8834,Telangana,KYC_VERIFIED,FOLIO874969
TXN100773,120841,2023-05-16,Lumpsum,1000.0,132.0591,401.3979,INV7596,Gujarat,KYC_VERIFIED,FOLIO543796
TXN100774,120333,2020-08-11,SIP,500.0,97.7744,492.9974,INV7333,Telangana,KYC_VERIFIED,FOLIO205341
TXN100775,121005,2021-04-16,SIP,25000.0,152.8008,388.6533,INV9119,Uttar Pradesh,KYC_VERIFIED,FOLIO363909
TXN100776,118551,2023-01-24,SIP,2000.0,105.2443,78.7065,INV4688,Delhi,KYC_VERIFIED,FOLIO456743
TXN100777,119644,2020-06-09,SIP,50000.0,8.5194,460.5627,INV7407,Maharashtra,KYC_PENDING,FOLIO369420
TXN100778,121002,2021-08-12,SIP,50000.0,70.9701,399.0711,INV3081,West Bengal,KYC_VERIFIED,FOLIO232431
TXN100779,121008,2023-06-19,SIP,10000.0,84.7441,39.6628,INV7536,West Bengal,KYC_VERIFIED,FOLIO247273
TXN100780,121005,2023-04-11,Lumpsum,2000.0,118.5282,289.9397,INV9821,Delhi,KYC_REJECTED,FOLIO853090
TXN100781,121018,2023-11-23,Redemption,10000.0,172.8414,98.7924,INV4670,Telangana,KYC_VERIFIED,FOLIO422468
TXN100782,121003,2024-08-02,Lumpsum,2000.0,143.63,455.7733,INV7386,Tamil Nadu,KYC_VERIFIED,FOLIO729470
TXN100783,121014,2020-12-01,Lumpsum,5000.0,47.7475,352.8216,INV7590,Uttar Pradesh,KYC_VERIFIED,FOLIO610454
TXN100784,121017,2022-11-02,SIP,10000.0,40.5422,236.1581,INV9892,Karnataka,KYC_VERIFIED,FOLIO676276
TXN100785,120178,2024-07-24,SIP,50000.0,47.9883,217.0108,INV1430,Telangana,KYC_VERIFIED,FOLIO104376
TXN100786,121019,2020-03-27,SIP,10000.0,181.5814,97.1964,INV8458,Kerala,KYC_VERIFIED,FOLIO479917
TXN100787,118551,2024-02-12,SIP,25000.0,25.1847,326.3793,INV9297,Tamil Nadu,KYC_VERIFIED,FOLIO436370
TXN100788,121020,2023-04-12,SIP,50000.0,82.4197,433.4227,INV1939,Uttar Pradesh,KYC_VERIFIED,FOLIO245987
TXN100789,121006,2022-02-03,Lumpsum,10000.0,31.7838,404.2485,INV2290,Uttar Pradesh,KYC_VERIFIED,FOLIO529006
TXN100790,119551,2021-02-17,Redemption,5000.0,89.7733,382.2712,INV2927,Karnataka,KYC_VERIFIED,FOLIO148976
TXN100791,119203,2020-09-01,SIP,500.0,52.8236,208.0913,INV7915,Telangana,KYC_VERIFIED,FOLIO964266
TXN100792,119203,2022-09-08,Lumpsum,10000.0,165.5259,246.9219,INV6186,Delhi,KYC_VERIFIED,FOLIO187516
TXN100793,118632,2023-10-17,SIP,50000.0,94.0408,251.3037,INV1231,Gujarat,KYC_VERIFIED,FOLIO757706
TXN100794,118632,2021-06-30,Lumpsum,50000.0,70.4448,348.4363,INV1378,Maharashtra,KYC_REJECTED,FOLIO482347
TXN100795,119386,2020-02-28,SIP,50000.0,27.8141,110.3628,INV2300,West Bengal,KYC_PENDING,FOLIO656606
TXN100796,120333,2022-12-06,Lumpsum,500.0,19.7743,420.7348,INV4614,Telangana,KYC_VERIFIED,FOLIO923692
TXN100797,119775,2022-03-23,SIP,10000.0,110.8215,35.262,INV5005,Delhi,KYC_VERIFIED,FOLIO748453
TXN100798,121014,2021-06-28,Lumpsum,2000.0,151.6263,465.362,INV8372,Gujarat,KYC_VERIFIED,FOLIO990486
TXN100799,120465,2022-03-09,SIP,25000.0,164.8101,50.5986,INV3509,Rajasthan,KYC_PENDING,FOLIO274956
TXN100800,118825,2020-12-29,Lumpsum,10000.0,79.513,285.2361,INV4553,Tamil Nadu,KYC_VERIFIED,FOLIO154725
TXN100801,121010,2020-08-12,Lumpsum,25000.0,4.4018,395.6427,INV2047,Delhi,KYC_VERIFIED,FOLIO875646
TXN100802,120594,2021-10-05,Redemption,500.0,1.781,365.3191,INV3691,Maharashtra,KYC_PENDING,FOLIO218058
TXN100803,121003,2022-09-20,SIP,500.0,189.0397,75.064,INV1267,Uttar Pradesh,KYC_VERIFIED,FOLIO111031
TXN100804,121003,2024-05-22,Lumpsum,25000.0,136.3315,82.8054,INV1451,Uttar Pradesh,KYC_VERIFIED,FOLIO744755
TXN100805,121015,2020-02-10,Lumpsum,1000.0,125.5218,493.0061,INV1978,Kerala,KYC_VERIFIED,FOLIO265447
TXN100806,121013,2021-09-29,Lumpsum,5000.0,46.4919,333.9369,INV5754,Karnataka,KYC_VERIFIED,FOLIO227433
TXN100807,119203,2022-01-21,Lumpsum,1000.0,168.8481,64.4843,INV2933,Kerala,KYC_PENDING,FOLIO532164
TXN100808,121005,2020-09-08,SIP,5000.0,87.9795,443.4621,INV1334,Gujarat,KYC_VERIFIED,FOLIO110369
TXN100809,119386,2021-10-07,Lumpsum,10000.0,141.263,41.9429,INV6799,Tamil Nadu,KYC_VERIFIED,FOLIO449787
TXN100810,120594,2024-12-31,Lumpsum,10000.0,151.109,23.2822,INV2460,Kerala,KYC_VERIFIED,FOLIO371721
TXN100811,121011,2020-01-10,SIP,50000.0,173.9885,327.185,INV4345,Gujarat,KYC_VERIFIED,FOLIO409784
TXN100812,121003,2021-10-19,Lumpsum,500.0,29.9716,361.3884,INV6741,Karnataka,KYC_VERIFIED,FOLIO390614
TXN100813,120594,2020-10-22,Lumpsum,1000.0,90.5921,234.5088,INV4977,Kerala,KYC_VERIFIED,FOLIO559659
TXN100814,118632,2024-12-11,Redemption,10000.0,175.6776,113.0461,INV3896,Rajasthan,KYC_VERIFIED,FOLIO870095
TXN100815,118890,2020-12-09,SIP,2000.0,98.9941,265.6815,INV5923,Delhi,KYC_VERIFIED,FOLIO429318
TXN100816,121009,2020-07-31,Redemption,500.0,172.0595,253.8984,INV6421,Rajasthan,KYC_VERIFIED,FOLIO474668
TXN100817,121014,2020-08-27,SIP,2000.0,81.8266,384.4863,INV7920,Tamil Nadu,KYC_VERIFIED,FOLIO708672
TXN100818,118632,2020-08-20,SIP,25000.0,94.4946,98.6549,INV3936,Telangana,KYC_VERIFIED,FOLIO200827
TXN100819,120465,2022-01-21,SIP,2000.0,62.2814,191.9113,INV5416,Karnataka,KYC_VERIFIED,FOLIO881329
TXN100820,121002,2021-11-19,Redemption,25000.0,166.6754,13.4797,INV9152,Uttar Pradesh,KYC_PENDING,FOLIO306787
TXN100821,121003,2021-07-28,Lumpsum,5000.0,135.322,276.245,INV2807,Maharashtra,KYC_VERIFIED,FOLIO567558
TXN100822,119092,2023-04-11,SIP,1000.0,124.933,209.2167,INV2326,Uttar Pradesh,KYC_VERIFIED,FOLIO159896
TXN100823,121008,2024-10-02,SIP,1000.0,51.5142,291.4045,INV5078,Karnataka,KYC_VERIFIED,FOLIO746246
TXN100824,120503,2024-01-19,Lumpsum,25000.0,106.419,445.4486,INV6453,Karnataka,KYC_VERIFIED,FOLIO634982
TXN100825,120333,2022-05-12,SIP,5000.0,80.2178,379.2789,INV9642,Karnataka,KYC_VERIFIED,FOLIO535101
TXN100826,119203,2022-04-11,SIP,50000.0,99.6631,34.552,INV9885,Rajasthan,KYC_VERIFIED,FOLIO647105
TXN100827,125497,2022-01-14,Redemption,5000.0,140.4194,124.5707,INV6975,West Bengal,KYC_VERIFIED,FOLIO569228
TXN100828,121013,2021-12-16,Lumpsum,5000.0,26.139,409.9711,INV9467,West Bengal,KYC_VERIFIED,FOLIO707887
TXN100829,119203,2024-08-13,SIP,50000.0,155.0974,38.1673,INV7114,Karnataka,KYC_PENDING,FOLIO303982
TXN100830,121020,2021-09-28,Lumpsum,5000.0,122.4507,47.329,INV3496,Tamil Nadu,KYC_PENDING,FOLIO635783
TXN100831,121009,2021-06-25,Redemption,25000.0,105.4552,150.7826,INV1897,Gujarat,KYC_VERIFIED,FOLIO867771
TXN100832,121011,2023-08-24,Redemption,50000.0,24.2728,479.2719,INV9325,Maharashtra,KYC_VERIFIED,FOLIO595585
TXN100833,121009,2020-05-19,Lumpsum,2000.0,88.149,469.1627,INV5368,Telangana,KYC_VERIFIED,FOLIO455398
TXN100834,120178,2024-08-14,Redemption,5000.0,155.5091,115.9075,INV8649,Maharashtra,KYC_VERIFIED,FOLIO145413
TXN100835,120333,2022-07-07,Redemption,500.0,50.7018,412.4604,INV5142,Gujarat,KYC_REJECTED,FOLIO634239
TXN100836,121011,2022-03-02,Lumpsum,1000.0,105.9143,355.8693,INV1068,Karnataka,KYC_PENDING,FOLIO522714
TXN100837,121012,2023-11-03,Lumpsum,5000.0,4.7659,175.741,INV7674,Gujarat,KYC_VERIFIED,FOLIO894158
TXN100838,121014,2023-03-10,Redemption,1000.0,156.0408,308.0591,INV2834,Kerala,KYC_VERIFIED,FOLIO277370
TXN100839,120841,2023-06-22,Lumpsum,5000.0,61.174,347.9377,INV2951,Rajasthan,KYC_VERIFIED,FOLIO445525
TXN100840,118825,2023-12-20,SIP,5000.0,192.5683,89.7676,INV3017,Gujarat,KYC_REJECTED,FOLIO773393
TXN100841,118890,2021-09-24,Lumpsum,10000.0,22.0367,314.6935,INV8828,Kerala,KYC_REJECTED,FOLIO958980
TXN100842,120333,2023-03-13,Lumpsum,50000.0,66.1261,413.1463,INV8438,Karnataka,KYC_REJECTED,FOLIO246163
TXN100843,120333,2024-04-26,Lumpsum,5000.0,77.6791,473.5148,INV7643,Maharashtra,KYC_VERIFIED,FOLIO360697
TXN100844,120712,2022-03-15,Lumpsum,10000.0,51.0249,491.7279,INV2013,Gujarat,KYC_VERIFIED,FOLIO827155
TXN100845,121002,2022-07-19,SIP,10000.0,101.4962,341.9061,INV6629,Uttar Pradesh,KYC_VERIFIED,FOLIO362996
TXN100846,121019,2020-08-04,Lumpsum,1000.0,195.386,442.4368,INV4773,Maharashtra,KYC_VERIFIED,FOLIO136069
TXN100847,121002,2023-07-17,Redemption,25000.0,50.4887,254.381,INV4565,West Bengal,KYC_VERIFIED,FOLIO788707
TXN100848,120503,2023-12-08,Lumpsum,50000.0,15.5443,314.8489,INV8329,Delhi,KYC_PENDING,FOLIO670741
TXN100849,118712,2024-12-09,Lumpsum,50000.0,108.723,30.4701,INV4992,Tamil Nadu,KYC_VERIFIED,FOLIO193571
TXN100850,119551,2020-02-12,SIP,5000.0,78.0816,294.6137,INV3915,Gujarat,KYC_VERIFIED,FOLIO939570
TXN100851,120333,2020-03-27,SIP,5000.0,72.2345,451.5408,INV4583,Gujarat,KYC_VERIFIED,FOLIO774310
TXN100852,121009,2024-01-11,Redemption,50000.0,31.2614,193.8444,INV5995,Karnataka,KYC_VERIFIED,FOLIO141781
TXN100853,119775,2021-03-24,Redemption,500.0,118.3129,293.9205,INV2466,Delhi,KYC_PENDING,FOLIO859425
TXN100854,121006,2021-09-03,Lumpsum,500.0,110.8088,212.6252,INV3705,Kerala,KYC_VERIFIED,FOLIO471954
TXN100855,118989,2021-02-04,SIP,50000.0,170.1212,61.498,INV3951,Maharashtra,KYC_VERIFIED,FOLIO292620
TXN100856,121006,2024-10-23,Lumpsum,50000.0,2.16,360.7286,INV7862,Rajasthan,KYC_VERIFIED,FOLIO897750
TXN100857,121020,2024-05-02,SIP,50000.0,107.6322,149.4191,INV9964,West Bengal,KYC_VERIFIED,FOLIO545862
TXN100858,121018,2020-11-23,Redemption,25000.0,122.3841,151.3196,INV8187,Telangana,KYC_PENDING,FOLIO550116
TXN100859,120178,2021-11-30,Redemption,2000.0,191.3297,173.6899,INV4326,Uttar Pradesh,KYC_VERIFIED,FOLIO594403
TXN100860,121012,2022-01-06,SIP,25000.0,13.7251,156.1706,INV2081,Maharashtra,KYC_VERIFIED,FOLIO691709
TXN100861,121020,2021-05-10,Lumpsum,10000.0,190.5584,69.7078,INV8133,Rajasthan,KYC_PENDING,FOLIO745895
TXN100862,121002,2020-08-28,Lumpsum,5000.0,134.8478,397.7272,INV6380,Delhi,KYC_VERIFIED,FOLIO279751
TXN100863,120465,2023-01-26,Lumpsum,500.0,91.6468,387.6324,INV1547,Maharashtra,KYC_VERIFIED,FOLIO734929
TXN100864,120841,2023-12-01,SIP,50000.0,6.8669,218.2288,INV5612,West Bengal,KYC_PENDING,FOLIO123134
TXN100865,121020,2024-05-31,SIP,1000.0,14.0951,132.8115,INV7001,Maharashtra,KYC_VERIFIED,FOLIO705244
TXN100866,121003,2021-04-08,Redemption,10000.0,162.0532,210.352,INV8666,Telangana,KYC_VERIFIED,FOLIO649302
TXN100867,121003,2023-02-14,Lumpsum,1000.0,60.716,133.423,INV8818,Karnataka,KYC_VERIFIED,FOLIO646715
TXN100868,121010,2021-02-10,Lumpsum,25000.0,61.116,474.5836,INV9842,Rajasthan,KYC_VERIFIED,FOLIO274198
TXN100869,118989,2020-10-27,Lumpsum,1000.0,32.2652,316.1654,INV4907,Tamil Nadu,KYC_VERIFIED,FOLIO362210
TXN100870,120465,2022-11-25,SIP,1000.0,32.0755,41.0906,INV4857,Delhi,KYC_VERIFIED,FOLIO756418
TXN100871,119092,2022-04-22,Lumpsum,5000.0,48.8581,247.815,INV3230,Telangana,KYC_VERIFIED,FOLIO131537
TXN100872,120178,2021-03-18,SIP,1000.0,148.1278,348.4825,INV5377,Maharashtra,KYC_VERIFIED,FOLIO775320
TXN100873,119092,2021-08-11,Lumpsum,1000.0,89.9667,237.8071,INV2579,Rajasthan,KYC_VERIFIED,FOLIO386238
TXN100874,121004,2022-09-28,SIP,10000.0,46.0002,115.4424,INV3455,West Bengal,KYC_VERIFIED,FOLIO801502
TXN100875,118632,2021-07-30,Redemption,1000.0,118.7932,462.8539,INV1864,Uttar Pradesh,KYC_VERIFIED,FOLIO586259
TXN100876,121002,2023-03-30,SIP,500.0,75.5689,115.2837,INV8130,Delhi,KYC_VERIFIED,FOLIO535691
TXN100877,119644,2024-09-18,SIP,500.0,190.0468,124.8419,INV2106,Karnataka,KYC_VERIFIED,FOLIO860128
TXN100878,121001,2023-04-17,Lumpsum,2000.0,101.5881,111.0193,INV5883,Delhi,KYC_VERIFIED,FOLIO954795
TXN100879,121003,2023-01-04,SIP,25000.0,21.1529,434.5426,INV3135,West Bengal,KYC_VERIFIED,FOLIO448432
TXN100880,121009,2024-08-27,Redemption,50000.0,144.4175,11.8237,INV7926,Uttar Pradesh,KYC_VERIFIED,FOLIO738321
TXN100881,118712,2024-03-13,Lumpsum,25000.0,34.9591,20.6617,INV7797,Karnataka,KYC_VERIFIED,FOLIO405488
TXN100882,121015,2021-06-01,SIP,10000.0,117.8609,258.1951,INV8384,Rajasthan,KYC_VERIFIED,FOLIO973326
TXN100883,118890,2022-02-08,Lumpsum,1000.0,25.2881,306.7327,INV9783,Tamil Nadu,KYC_VERIFIED,FOLIO255577
TXN100884,120841,2024-05-30,Lumpsum,500.0,179.4905,265.9741,INV2802,West Bengal,KYC_VERIFIED,FOLIO819588
TXN100885,118712,2020-03-18,Redemption,10000.0,10.5169,203.5698,INV2400,West Bengal,KYC_VERIFIED,FOLIO787271
TXN100886,121016,2022-02-15,Lumpsum,5000.0,94.5755,386.0827,INV6971,Rajasthan,KYC_VERIFIED,FOLIO945858
TXN100887,120465,2021-06-08,SIP,25000.0,105.8204,442.3164,INV1197,West Bengal,KYC_PENDING,FOLIO314634
TXN100888,125497,2024-01-18,SIP,50000.0,134.0555,471.7499,INV4118,Delhi,KYC_VERIFIED,FOLIO688519
TXN100889,121005,2020-10-15,SIP,1000.0,115.1119,220.9962,INV3819,Karnataka,KYC_VERIFIED,FOLIO904299
TXN100890,121008,2020-11-30,SIP,25000.0,76.3839,320.1378,INV1437,Telangana,KYC_VERIFIED,FOLIO904209
TXN100891,119775,2020-06-02,Lumpsum,25000.0,25.8551,322.3217,INV8925,Gujarat,KYC_PENDING,FOLIO174915
TXN100892,121009,2021-10-29,SIP,5000.0,36.8815,148.9304,INV4354,Karnataka,KYC_VERIFIED,FOLIO459059
TXN100893,121002,2023-12-28,Lumpsum,500.0,88.7796,426.8519,INV8270,Gujarat,KYC_VERIFIED,FOLIO590932
TXN100894,121012,2022-10-04,SIP,1000.0,193.4515,27.7446,INV5589,West Bengal,KYC_VERIFIED,FOLIO149059
TXN100895,121013,2020-10-14,SIP,1000.0,30.8664,349.2608,INV6597,Gujarat,KYC_VERIFIED,FOLIO888724
TXN100896,120465,2024-06-25,SIP,2000.0,3.8824,347.57,INV2920,Gujarat,KYC_VERIFIED,FOLIO230967
TXN100897,121014,2023-06-15,SIP,10000.0,118.8,443.6119,INV8426,Maharashtra,KYC_PENDING,FOLIO375149
